Unnamed: 0,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won,2p,2pa,2p%,2p_opp,2pa_opp,2p%_opp,diff_fg,diff_fga,diff_fg%,diff_3p,diff_3pa,diff_3p%,diff_2p,diff_2pa,diff_2p%,diff_ft,diff_fta,diff_ft%,diff_orb,diff_drb,diff_trb,diff_ast,diff_stl,diff_blk,diff_tov,diff_pf,diff_pts
11637,240.0,240.0,39.0,101.0,38.6,6.0,31.0,19.4,23.0,30.0,76.7,19.0,29.0,48.0,23.0,12.0,1.0,11.0,28.0,107.0,,0.468,0.416,0.307,0.297,32.2,76.3,49.5,59.0,11.7,1.9,8.8,100.0,104.1,113.9,PHO,107,1,0,240.0,240.0,41.0,81.0,50.6,10.0,29.0,34.5,25.0,35.0,71.39999999999999,9.0,40.0,49.0,30.0,5.0,9.0,18.0,23.0,117.0,,0.607,0.568,0.358,0.432,23.7,67.8,50.5,73.2,4.9,12.9,15.7,100.0,113.9,104.1,GSW,117,0,2019,2019-02-08,False,33.0,70.0,47.14285714285714,31.0,52.0,59.61538461538461,-2.0,20.0,-12.0,-4.0,2.0,-15.099999999999996,2.0,18.0,-12.472527472527473,-2.0,-5.0,5.300000000000004,10.0,-11.0,-1.0,-7.0,7.0,-8.0,-7.0,5.0,-10.0
15556,240.0,240.0,38.0,88.0,43.2,11.0,33.0,33.300000000000004,9.0,19.0,47.4,11.0,38.0,49.0,26.0,6.0,8.0,18.0,21.0,96.0,,0.498,0.494,0.375,0.216,23.4,79.2,51.6,68.4,5.9,12.5,15.7,100.0,94.9,100.9,MIA,96,0,1,240.0,240.0,37.0,90.0,41.099999999999994,9.0,26.0,34.599999999999994,19.0,25.0,76.0,10.0,36.0,46.0,18.0,11.0,5.0,13.0,17.0,102.0,,0.505,0.461,0.289,0.278,20.8,76.6,48.4,48.6,10.9,9.1,11.4,100.0,100.9,94.9,SAC,102,1,2019,2019-02-08,False,27.0,55.0,49.09090909090909,28.0,64.0,43.75,1.0,-2.0,2.100000000000002,2.0,7.0,-1.2999999999999956,-1.0,-9.0,5.340909090909091,-10.0,-6.0,-28.6,1.0,2.0,3.0,8.0,-5.0,3.0,5.0,4.0,-6.0
15557,240.0,240.0,37.0,90.0,41.099999999999994,9.0,26.0,34.599999999999994,19.0,25.0,76.0,10.0,36.0,46.0,18.0,11.0,5.0,13.0,17.0,102.0,,0.505,0.461,0.289,0.278,20.8,76.6,48.4,48.6,10.9,9.1,11.4,100.0,100.9,94.9,SAC,102,1,0,240.0,240.0,38.0,88.0,43.2,11.0,33.0,33.300000000000004,9.0,19.0,47.4,11.0,38.0,49.0,26.0,6.0,8.0,18.0,21.0,96.0,,0.498,0.494,0.375,0.216,23.4,79.2,51.6,68.4,5.9,12.5,15.7,100.0,94.9,100.9,MIA,96,0,2019,2019-02-08,True,28.0,64.0,43.75,27.0,55.0,49.09090909090909,-1.0,2.0,-2.100000000000002,-2.0,-7.0,1.2999999999999956,1.0,9.0,-5.340909090909091,10.0,6.0,28.6,-1.0,-2.0,-3.0,-8.0,5.0,-3.0,-5.0,-4.0,6.0
18900,240.0,240.0,46.0,94.0,48.9,6.0,26.0,23.1,12.0,13.0,92.3,8.0,32.0,40.0,35.0,5.0,3.0,12.0,19.0,110.0,,0.552,0.521,0.277,0.138,18.6,82.1,48.8,76.1,5.0,5.4,10.7,100.0,108.9,115.9,DEN,110,0,1,240.0,240.0,39.0,78.0,50.0,10.0,22.0,45.5,29.0,32.0,90.6,7.0,35.0,42.0,23.0,7.0,5.0,17.0,12.0,117.0,,0.635,0.564,0.282,0.41,17.9,81.4,51.2,59.0,6.9,7.4,15.6,100.0,115.9,108.9,PHI,117,1,2019,2019-02-08,False,40.0,68.0,58.82352941176471,29.0,56.0,51.78571428571429,7.0,16.0,-1.100000000000001,-4.0,4.0,-22.4,11.0,12.0,7.037815126050417,-17.0,-19.0,1.7000000000000015,1.0,-3.0,-2.0,12.0,-2.0,-2.0,-5.0,7.0,-7.0
18901,240.0,240.0,39.0,78.0,50.0,10.0,22.0,45.5,29.0,32.0,90.6,7.0,35.0,42.0,23.0,7.0,5.0,17.0,12.0,117.0,,0.635,0.564,0.282,0.41,17.9,81.4,51.2,59.0,6.9,7.4,15.6,100.0,115.9,108.9,PHI,117,1,0,240.0,240.0,46.0,94.0,48.9,6.0,26.0,23.1,12.0,13.0,92.3,8.0,32.0,40.0,35.0,5.0,3.0,12.0,19.0,110.0,,0.552,0.521,0.277,0.138,18.6,82.1,48.8,76.1,5.0,5.4,10.7,100.0,108.9,115.9,DEN,110,0,2019,2019-02-08,True,29.0,56.0,51.78571428571429,40.0,68.0,58.82352941176471,-7.0,-16.0,1.100000000000001,4.0,-4.0,22.4,-11.0,-12.0,-7.037815126050417,17.0,19.0,-1.7000000000000015,-1.0,3.0,2.0,-12.0,2.0,2.0,5.0,-7.0,7.0
20836,240.0,240.0,46.0,91.0,50.5,9.0,21.0,42.9,16.0,22.0,72.7,10.0,39.0,49.0,22.0,6.0,8.0,15.0,20.0,117.0,,0.581,0.555,0.231,0.242,21.3,83.0,52.1,47.8,5.7,13.1,13.0,100.0,112.0,116.7,MIN,117,0,1,240.0,240.0,43.0,91.0,47.3,9.0,30.0,30.0,27.0,28.0,96.4,8.0,37.0,45.0,27.0,11.0,7.0,11.0,21.0,122.0,,0.59,0.522,0.33,0.308,17.0,78.7,47.9,62.8,10.5,10.0,9.6,100.0,116.7,112.0,NOP,122,1,2019,2019-02-08,False,37.0,70.0,52.85714285714286,34.0,61.0,55.73770491803278,3.0,0.0,3.200000000000003,0.0,-9.0,12.9,3.0,9.0,-2.880562060889924,-11.0,-6.0,-23.7,2.0,2.0,4.0,-5.0,-5.0,1.0,4.0,-1.0,-5.0
20919,240.0,240.0,36.0,87.0,41.4,22.0,53.0,41.5,13.0,20.0,65.0,9.0,28.0,37.0,23.0,6.0,5.0,14.0,15.0,107.0,,0.558,0.54,0.609,0.23,18.0,73.7,42.0,63.9,6.1,8.8,12.8,100.0,108.5,123.8,DAL,107,1,0,240.0,240.0,51.0,93.0,54.8,10.0,36.0,27.800000000000004,10.0,12.0,83.3,10.0,41.0,51.0,25.0,4.0,5.0,12.0,21.0,122.0,,0.621,0.602,0.387,0.129,26.3,82.0,58.0,49.0,4.1,14.7,10.9,100.0,123.8,108.5,MIL,122,0,2019,2019-02-08,False,14.0,34.0,41.17647058823529,41.0,57.0,71.9298245614035,-15.0,-6.0,-13.400000000000006,12.0,17.0,13.699999999999996,-27.0,-23.0,-30.753353973168217,3.0,8.0,-18.299999999999994,-1.0,-13.0,-14.0,-2.0,2.0,0.0,2.0,-6.0,-15.0
20918,240.0,240.0,51.0,93.0,54.8,10.0,36.0,27.800000000000004,10.0,12.0,83.3,10.0,41.0,51.0,25.0,4.0,5.0,12.0,21.0,122.0,,0.621,0.602,0.387,0.129,26.3,82.0,58.0,49.0,4.1,14.7,10.9,100.0,123.8,108.5,MIL,122,0,1,240.0,240.0,36.0,87.0,41.4,22.0,53.0,41.5,13.0,20.0,65.0,9.0,28.0,37.0,23.0,6.0,5.0,14.0,15.0,107.0,,0.558,0.54,0.609,0.23,18.0,73.7,42.0,63.9,6.1,8.8,12.8,100.0,108.5,123.8,DAL,107,1,2019,2019-02-08,True,41.0,57.0,71.9298245614035,14.0,34.0,41.17647058823529,15.0,6.0,13.400000000000006,-12.0,-17.0,-13.699999999999996,27.0,23.0,30.753353973168217,-3.0,-8.0,18.299999999999994,1.0,13.0,14.0,2.0,-2.0,0.0,-2.0,6.0,15.0
21584,240.0,240.0,35.0,78.0,44.9,7.0,22.0,31.8,26.0,41.0,63.4,10.0,29.0,39.0,22.0,6.0,5.0,13.0,23.0,103.0,,0.536,0.494,0.282,0.526,22.2,72.5,45.9,62.9,6.2,8.9,11.9,100.0,106.3,123.8,NYK,103,0,1,240.0,240.0,42.0,86.0,48.8,13.0,30.0,43.3,23.0,29.0,79.3,11.0,35.0,46.0,24.0,3.0,6.0,12.0,27.0,120.0,,0.608,0.564,0.349,0.337,27.5,77.8,54.1,57.1,3.1,10.7,10.8,100.0,123.8,106.3,DET,120,1,2019,2019-02-08,False,28.0,56.0,50.0,29.0,56.0,51.78571428571429,-7.0,-8.0,-3.8999999999999977,-6.0,-8.0,-11.5,-1.0,0.0,-1.7857142857142905,3.0,12.0,-15.900000000000002,-1.0,-6.0,-7.0,-2.0,3.0,-1.0,1.0,-4.0,-17.0
21585,240.0,240.0,42.0,86.0,48.8,13.0,30.0,43.3,23.0,29.0,79.3,11.0,35.0,46.0,24.0,3.0,6.0,12.0,27.0,120.0,,0.608,0.564,0.349,0.337,27.5,77.8,54.1,57.1,3.1,10.7,10.8,100.0,123.8,106.3,DET,120,1,0,240.0,240.0,35.0,78.0,44.9,7.0,22.0,31.8,26.0,41.0,63.4,10.0,29.0,39.0,22.0,6.0,5.0,13.0,23.0,103.0,,0.536,0.494,0.282,0.526,22.2,72.5,45.9,62.9,6.2,8.9,11.9,100.0,106.3,123.8,NYK,103,0,2019,2019-02-08,True,29.0,56.0,51.78571428571429,28.0,56.0,50.0,7.0,8.0,3.8999999999999977,6.0,8.0,11.5,1.0,0.0,1.7857142857142905,-3.0,-12.0,15.900000000000002,1.0,6.0,7.0,2.0,-3.0,1.0,-1.0,4.0,17.0
