Unnamed: 0,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won,2p,2pa,2p%,2p_opp,2pa_opp,2p%_opp,diff_fg,diff_fga,diff_fg%,diff_3p,diff_3pa,diff_3p%,diff_2p,diff_2pa,diff_2p%,diff_ft,diff_fta,diff_ft%,diff_orb,diff_drb,diff_trb,diff_ast,diff_stl,diff_blk,diff_tov,diff_pf,diff_pts
4612,240.0,240.0,41.0,84.0,48.8,15.0,35.0,42.9,16.0,21.0,76.2,6.0,32.0,38.0,23.0,10.0,6.0,13.0,21.0,113.0,,0.606,0.577,0.417,0.25,14.6,84.2,48.1,56.1,10.0,15.4,12.2,100.0,113.5,117.5,CHI,113,0,1,240.0,240.0,39.0,82.0,47.599999999999994,18.0,43.0,41.9,21.0,22.0,95.5,6.0,35.0,41.0,27.0,6.0,5.0,17.0,19.0,117.0,,0.638,0.585,0.524,0.268,15.8,85.4,51.9,69.2,6.0,10.2,15.6,100.0,117.5,113.5,IND,117,1,2023,2023-02-15,False,26.0,49.0,53.06122448979592,21.0,39.0,53.84615384615385,2.0,2.0,1.200000000000001,-3.0,-8.0,1.0000000000000009,5.0,10.0,-0.7849293563579218,-5.0,-1.0,-19.299999999999994,0.0,-3.0,-3.0,-4.0,4.0,1.0,-4.0,2.0,-4.0
4613,240.0,240.0,39.0,82.0,47.599999999999994,18.0,43.0,41.9,21.0,22.0,95.5,6.0,35.0,41.0,27.0,6.0,5.0,17.0,19.0,117.0,,0.638,0.585,0.524,0.268,15.8,85.4,51.9,69.2,6.0,10.2,15.6,100.0,117.5,113.5,IND,117,1,0,240.0,240.0,41.0,84.0,48.8,15.0,35.0,42.9,16.0,21.0,76.2,6.0,32.0,38.0,23.0,10.0,6.0,13.0,21.0,113.0,,0.606,0.577,0.417,0.25,14.6,84.2,48.1,56.1,10.0,15.4,12.2,100.0,113.5,117.5,CHI,113,0,2023,2023-02-15,True,21.0,39.0,53.84615384615385,26.0,49.0,53.06122448979592,-2.0,-2.0,-1.200000000000001,3.0,8.0,-1.0000000000000009,-5.0,-10.0,0.7849293563579218,5.0,1.0,19.299999999999994,0.0,3.0,3.0,4.0,-4.0,-1.0,4.0,-2.0,4.0
8535,240.0,240.0,41.0,77.0,53.2,17.0,39.0,43.6,17.0,20.0,85.0,5.0,31.0,36.0,26.0,3.0,5.0,11.0,27.0,116.0,,0.676,0.643,0.506,0.26,14.7,72.1,46.8,63.4,3.3,9.1,11.4,100.0,129.2,117.0,BRK,116,1,0,240.0,240.0,38.0,83.0,45.8,8.0,28.0,28.6,21.0,29.0,72.39999999999999,12.0,29.0,41.0,19.0,4.0,3.0,8.0,18.0,105.0,,0.548,0.506,0.337,0.349,27.9,85.3,53.2,50.0,4.5,7.9,7.7,100.0,117.0,129.2,MIA,105,0,2023,2023-02-15,True,24.0,38.0,63.1578947368421,30.0,55.0,54.54545454545454,3.0,-6.0,7.400000000000001,9.0,11.0,15.000000000000002,-6.0,-17.0,8.61244019138756,-4.0,-9.0,12.6,-7.0,2.0,-5.0,7.0,-1.0,2.0,3.0,9.0,11.0
8892,240.0,240.0,39.0,84.0,46.400000000000006,14.0,39.0,35.9,17.0,20.0,85.0,6.0,25.0,31.0,25.0,8.0,3.0,12.0,13.0,109.0,,0.587,0.548,0.464,0.238,14.0,80.6,41.9,64.1,8.3,5.7,11.5,100.0,113.1,122.4,DAL,109,0,1,240.0,240.0,48.0,84.0,57.099999999999994,11.0,31.0,35.5,11.0,15.0,73.3,6.0,37.0,43.0,34.0,7.0,5.0,13.0,14.0,118.0,,0.651,0.637,0.369,0.179,19.4,86.0,58.1,70.8,7.3,11.1,12.5,100.0,122.4,113.1,DEN,118,1,2023,2023-02-15,False,25.0,45.0,55.55555555555556,37.0,53.0,69.81132075471697,-9.0,0.0,-10.699999999999992,3.0,8.0,0.4000000000000003,-12.0,-8.0,-14.255765199161418,6.0,5.0,11.7,0.0,-12.0,-12.0,-9.0,1.0,-2.0,-1.0,-1.0,-9.0
8893,240.0,240.0,48.0,84.0,57.099999999999994,11.0,31.0,35.5,11.0,15.0,73.3,6.0,37.0,43.0,34.0,7.0,5.0,13.0,14.0,118.0,,0.651,0.637,0.369,0.179,19.4,86.0,58.1,70.8,7.3,11.1,12.5,100.0,122.4,113.1,DEN,118,1,0,240.0,240.0,39.0,84.0,46.400000000000006,14.0,39.0,35.9,17.0,20.0,85.0,6.0,25.0,31.0,25.0,8.0,3.0,12.0,13.0,109.0,,0.587,0.548,0.464,0.238,14.0,80.6,41.9,64.1,8.3,5.7,11.5,100.0,113.1,122.4,DAL,109,0,2023,2023-02-15,True,37.0,53.0,69.81132075471697,25.0,45.0,55.55555555555556,9.0,0.0,10.699999999999992,-3.0,-8.0,-0.4000000000000003,12.0,8.0,14.255765199161418,-6.0,-5.0,-11.7,0.0,12.0,12.0,9.0,-1.0,2.0,1.0,1.0,9.0
8926,240.0,240.0,42.0,91.0,46.2,12.0,36.0,33.300000000000004,15.0,19.0,78.9,15.0,46.0,61.0,24.0,2.0,8.0,23.0,20.0,111.0,,0.559,0.527,0.396,0.209,34.1,73.0,57.0,57.1,1.9,11.9,18.8,100.0,107.6,113.5,UTA,111,0,1,240.0,240.0,43.0,107.0,40.2,14.0,40.0,35.0,17.0,25.0,68.0,17.0,29.0,46.0,24.0,13.0,9.0,4.0,21.0,117.0,,0.496,0.467,0.374,0.234,27.0,65.9,43.0,55.8,12.6,16.4,3.3,100.0,113.5,107.6,MEM,117,1,2023,2023-02-15,False,30.0,55.0,54.54545454545454,29.0,67.0,43.28358208955223,-1.0,-16.0,6.0,-2.0,-4.0,-1.699999999999996,1.0,-12.0,11.261872455902305,-2.0,-6.0,10.9,-2.0,17.0,15.0,0.0,-11.0,-1.0,19.0,-1.0,-6.0
4298,240.0,240.0,41.0,107.0,38.3,13.0,38.0,34.2,15.0,20.0,75.0,20.0,38.0,58.0,24.0,7.0,6.0,15.0,24.0,110.0,,0.475,0.444,0.355,0.187,31.7,71.7,50.0,58.5,6.5,9.8,11.5,100.0,102.7,112.1,SAS,110,0,1,240.0,240.0,43.0,96.0,44.8,14.0,35.0,40.0,20.0,29.0,69.0,15.0,43.0,58.0,26.0,8.0,12.0,15.0,17.0,120.0,,0.552,0.521,0.365,0.302,28.3,68.3,50.0,60.5,7.5,17.4,12.1,100.0,112.1,102.7,CHO,120,1,2023,2023-02-15,False,28.0,69.0,40.57971014492754,29.0,61.0,47.540983606557376,-2.0,11.0,-6.5,-1.0,3.0,-5.8,-1.0,8.0,-6.961273461629835,-5.0,-9.0,6.000000000000005,5.0,-5.0,0.0,-2.0,-1.0,-6.0,0.0,7.0,-10.0
735,240.0,240.0,36.0,86.0,41.9,12.0,42.0,28.6,17.0,24.0,70.8,12.0,25.0,37.0,20.0,9.0,5.0,12.0,19.0,101.0,,0.523,0.488,0.488,0.279,23.5,83.3,45.7,55.6,9.4,10.9,11.1,100.0,105.9,132.1,POR,101,1,0,240.0,240.0,45.0,79.0,56.99999999999999,17.0,33.0,51.5,19.0,22.0,86.4,5.0,39.0,44.0,28.0,5.0,2.0,14.0,17.0,126.0,,0.71,0.677,0.418,0.278,16.7,76.5,54.3,62.2,5.2,4.5,13.6,100.0,132.1,105.9,WAS,126,0,2023,2023-02-14,False,24.0,44.0,54.54545454545454,28.0,46.0,60.86956521739131,-9.0,7.0,-15.099999999999996,-5.0,9.0,-22.9,-4.0,-2.0,-6.324110671936767,-2.0,2.0,-15.600000000000003,7.0,-14.0,-7.0,-8.0,4.0,3.0,-2.0,2.0,-25.0
2761,240.0,240.0,52.0,89.0,58.4,20.0,40.0,50.0,11.0,15.0,73.3,11.0,23.0,34.0,40.0,10.0,0.0,15.0,19.0,135.0,,0.706,0.697,0.449,0.169,31.4,71.9,50.7,76.9,10.3,0.0,13.6,100.0,139.7,130.3,GSW,135,1,0,240.0,240.0,48.0,80.0,60.0,12.0,28.0,42.9,18.0,21.0,85.7,9.0,24.0,33.0,26.0,10.0,3.0,17.0,15.0,126.0,,0.706,0.675,0.35,0.263,28.1,68.6,49.3,54.2,10.3,6.1,16.0,100.0,130.3,139.7,WAS,126,0,2023,2023-02-13,True,32.0,49.0,65.3061224489796,36.0,52.0,69.23076923076923,4.0,9.0,-1.6000000000000014,8.0,12.0,7.1000000000000005,-4.0,-3.0,-3.9246467817896424,-7.0,-6.0,-12.4,2.0,-1.0,1.0,14.0,0.0,-3.0,-2.0,4.0,9.0
21769,240.0,240.0,43.0,84.0,51.2,13.0,39.0,33.300000000000004,22.0,29.0,75.9,9.0,24.0,33.0,21.0,5.0,1.0,9.0,21.0,121.0,,0.625,0.589,0.464,0.345,23.7,70.6,45.8,48.8,5.3,1.9,8.5,100.0,128.3,131.5,DAL,121,1,0,240.0,240.0,48.0,83.0,57.8,9.0,29.0,31.0,19.0,26.0,73.1,10.0,29.0,39.0,28.0,8.0,2.0,12.0,26.0,124.0,,0.657,0.633,0.349,0.313,29.4,76.3,54.2,58.3,8.5,4.4,11.3,100.0,131.5,128.3,MIN,124,0,2023,2023-02-13,False,30.0,45.0,66.66666666666666,39.0,54.0,72.22222222222221,-5.0,1.0,-6.599999999999994,4.0,10.0,2.300000000000002,-9.0,-9.0,-5.555555555555558,3.0,3.0,2.8000000000000025,-1.0,-5.0,-6.0,-7.0,-3.0,-1.0,-3.0,-5.0,-3.0
3648,240.0,240.0,43.0,85.0,50.6,8.0,21.0,38.1,15.0,20.0,75.0,11.0,24.0,35.0,27.0,10.0,1.0,16.0,21.0,109.0,,0.581,0.553,0.247,0.235,30.6,68.6,49.3,62.8,10.8,2.0,14.6,100.0,117.3,125.9,SAS,109,0,1,240.0,240.0,44.0,78.0,56.39999999999999,9.0,28.0,32.1,20.0,25.0,80.0,11.0,25.0,36.0,21.0,8.0,6.0,14.0,16.0,117.0,,0.657,0.622,0.359,0.321,31.4,69.4,50.7,47.7,8.6,9.4,13.6,100.0,125.9,117.3,CLE,117,1,2023,2023-02-13,False,35.0,64.0,54.6875,35.0,50.0,70.0,-1.0,7.0,-5.799999999999994,-1.0,-7.0,6.0,0.0,14.0,-15.312499999999996,-5.0,-5.0,-5.000000000000004,0.0,-1.0,-1.0,6.0,2.0,-5.0,2.0,5.0,-8.0
3649,240.0,240.0,44.0,78.0,56.39999999999999,9.0,28.0,32.1,20.0,25.0,80.0,11.0,25.0,36.0,21.0,8.0,6.0,14.0,16.0,117.0,,0.657,0.622,0.359,0.321,31.4,69.4,50.7,47.7,8.6,9.4,13.6,100.0,125.9,117.3,CLE,117,1,0,240.0,240.0,43.0,85.0,50.6,8.0,21.0,38.1,15.0,20.0,75.0,11.0,24.0,35.0,27.0,10.0,1.0,16.0,21.0,109.0,,0.581,0.553,0.247,0.235,30.6,68.6,49.3,62.8,10.8,2.0,14.6,100.0,117.3,125.9,SAS,109,0,2023,2023-02-13,True,35.0,50.0,70.0,35.0,64.0,54.6875,1.0,-7.0,5.799999999999994,1.0,7.0,-6.0,0.0,-14.0,15.312499999999996,5.0,5.0,5.000000000000004,0.0,1.0,1.0,-6.0,-2.0,5.0,-2.0,-5.0,8.0
7288,240.0,240.0,53.0,108.0,49.1,11.0,28.0,39.3,21.0,21.0,100.0,16.0,26.0,42.0,26.0,9.0,4.0,12.0,15.0,138.0,,0.589,0.542,0.259,0.194,33.3,89.7,54.5,49.1,8.4,8.5,9.3,100.0,128.0,133.6,ATL,138,0,1,240.0,240.0,53.0,84.0,63.1,20.0,37.0,54.1,18.0,23.0,78.3,3.0,32.0,35.0,36.0,5.0,5.0,17.0,19.0,144.0,,0.765,0.75,0.44,0.274,10.3,66.7,45.5,67.9,4.6,6.3,15.3,100.0,133.6,128.0,CHO,144,1,2023,2023-02-13,False,42.0,80.0,52.5,33.0,47.0,70.2127659574468,0.0,24.0,-14.000000000000002,-9.0,-9.0,-14.800000000000002,9.0,33.0,-17.71276595744681,3.0,-2.0,21.699999999999996,13.0,-6.0,7.0,-10.0,4.0,-1.0,-5.0,-4.0,-6.0
7289,240.0,240.0,53.0,84.0,63.1,20.0,37.0,54.1,18.0,23.0,78.3,3.0,32.0,35.0,36.0,5.0,5.0,17.0,19.0,144.0,,0.765,0.75,0.44,0.274,10.3,66.7,45.5,67.9,4.6,6.3,15.3,100.0,133.6,128.0,CHO,144,1,0,240.0,240.0,53.0,108.0,49.1,11.0,28.0,39.3,21.0,21.0,100.0,16.0,26.0,42.0,26.0,9.0,4.0,12.0,15.0,138.0,,0.589,0.542,0.259,0.194,33.3,89.7,54.5,49.1,8.4,8.5,9.3,100.0,128.0,133.6,ATL,138,0,2023,2023-02-13,True,33.0,47.0,70.2127659574468,42.0,80.0,52.5,0.0,-24.0,14.000000000000002,9.0,9.0,14.800000000000002,-9.0,-33.0,17.71276595744681,-3.0,2.0,-21.699999999999996,-13.0,6.0,-7.0,10.0,-4.0,1.0,5.0,4.0,6.0
7652,240.0,240.0,43.0,85.0,50.6,15.0,33.0,45.5,22.0,25.0,88.0,11.0,35.0,46.0,24.0,5.0,3.0,18.0,17.0,123.0,,0.641,0.594,0.388,0.294,31.4,81.4,59.0,55.8,5.0,5.3,15.8,100.0,123.1,117.0,UTA,123,0,1,240.0,240.0,46.0,91.0,50.5,11.0,34.0,32.4,14.0,20.0,70.0,8.0,24.0,32.0,30.0,11.0,7.0,11.0,21.0,117.0,,0.586,0.566,0.374,0.22,18.6,68.6,41.0,65.2,11.0,13.5,9.9,100.0,117.0,123.1,IND,117,1,2023,2023-02-13,True,28.0,52.0,53.84615384615385,35.0,57.0,61.40350877192983,-3.0,-6.0,0.1,4.0,-1.0,13.1,-7.0,-5.0,-7.557354925775983,8.0,5.0,18.000000000000004,3.0,11.0,14.0,-6.0,-6.0,-4.0,7.0,-4.0,6.0
2760,240.0,240.0,48.0,80.0,60.0,12.0,28.0,42.9,18.0,21.0,85.7,9.0,24.0,33.0,26.0,10.0,3.0,17.0,15.0,126.0,,0.706,0.675,0.35,0.263,28.1,68.6,49.3,54.2,10.3,6.1,16.0,100.0,130.3,139.7,WAS,126,0,1,240.0,240.0,52.0,89.0,58.4,20.0,40.0,50.0,11.0,15.0,73.3,11.0,23.0,34.0,40.0,10.0,0.0,15.0,19.0,135.0,,0.706,0.697,0.449,0.169,31.4,71.9,50.7,76.9,10.3,0.0,13.6,100.0,139.7,130.3,GSW,135,1,2023,2023-02-13,False,36.0,52.0,69.23076923076923,32.0,49.0,65.3061224489796,-4.0,-9.0,1.6000000000000014,-8.0,-12.0,-7.1000000000000005,4.0,3.0,3.9246467817896424,7.0,6.0,12.4,-2.0,1.0,-1.0,-14.0,0.0,3.0,2.0,-4.0,-9.0
7653,240.0,240.0,46.0,91.0,50.5,11.0,34.0,32.4,14.0,20.0,70.0,8.0,24.0,32.0,30.0,11.0,7.0,11.0,21.0,117.0,,0.586,0.566,0.374,0.22,18.6,68.6,41.0,65.2,11.0,13.5,9.9,100.0,117.0,123.1,IND,117,1,0,240.0,240.0,43.0,85.0,50.6,15.0,33.0,45.5,22.0,25.0,88.0,11.0,35.0,46.0,24.0,5.0,3.0,18.0,17.0,123.0,,0.641,0.594,0.388,0.294,31.4,81.4,59.0,55.8,5.0,5.3,15.8,100.0,123.1,117.0,UTA,123,0,2023,2023-02-13,False,35.0,57.0,61.40350877192983,28.0,52.0,53.84615384615385,3.0,6.0,-0.1,-4.0,1.0,-13.1,7.0,5.0,7.557354925775983,-8.0,-5.0,-18.000000000000004,-3.0,-11.0,-14.0,6.0,6.0,4.0,-7.0,4.0,-6.0
734,240.0,240.0,45.0,79.0,56.99999999999999,17.0,33.0,51.5,19.0,22.0,86.4,5.0,39.0,44.0,28.0,5.0,2.0,14.0,17.0,126.0,,0.71,0.677,0.418,0.278,16.7,76.5,54.3,62.2,5.2,4.5,13.6,100.0,132.1,105.9,WAS,126,0,1,240.0,240.0,36.0,86.0,41.9,12.0,42.0,28.6,17.0,24.0,70.8,12.0,25.0,37.0,20.0,9.0,5.0,12.0,19.0,101.0,,0.523,0.488,0.488,0.279,23.5,83.3,45.7,55.6,9.4,10.9,11.1,100.0,105.9,132.1,POR,101,1,2023,2023-02-14,True,28.0,46.0,60.86956521739131,24.0,44.0,54.54545454545454,9.0,-7.0,15.099999999999996,5.0,-9.0,22.9,4.0,2.0,6.324110671936767,2.0,-2.0,15.600000000000003,-7.0,14.0,7.0,8.0,-4.0,-3.0,2.0,-2.0,25.0
