Unnamed: 0,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won,2p,2pa,2p%,2p_opp,2pa_opp,2p%_opp,diff_fg,diff_fga,diff_fg%,diff_3p,diff_3pa,diff_3p%,diff_2p,diff_2pa,diff_2p%,diff_ft,diff_fta,diff_ft%,diff_orb,diff_drb,diff_trb,diff_ast,diff_stl,diff_blk,diff_tov,diff_pf,diff_pts
11330,240.0,240.0,38.0,73.0,52.1,7.0,17.0,41.2,28.0,33.0,84.8,8.0,27.0,35.0,19.0,7.0,1.0,13.0,15.0,111.0,,0.634,0.568,0.233,0.452,22.2,87.1,52.2,50.0,7.6,1.9,12.9,100.0,119.7,129.5,PHI,111,0,1,240.0,240.0,48.0,79.0,60.8,10.0,25.0,40.0,14.0,17.0,82.39999999999999,4.0,28.0,32.0,25.0,8.0,3.0,13.0,24.0,120.0,,0.694,0.671,0.316,0.215,12.9,77.8,47.8,52.1,8.6,5.4,13.1,100.0,129.5,119.7,PHO,120,1,2021,2021-02-13,False,31.0,56.0,55.35714285714286,38.0,54.0,70.37037037037037,-10.0,-6.0,-8.699999999999996,-3.0,-8.0,1.1999999999999955,-7.0,2.0,-15.013227513227513,14.0,16.0,2.400000000000002,4.0,-1.0,3.0,-6.0,-1.0,-2.0,0.0,-9.0,-9.0
13137,240.0,240.0,34.0,89.0,38.2,9.0,34.0,26.5,14.0,20.0,70.0,9.0,37.0,46.0,20.0,5.0,5.0,14.0,18.0,91.0,,0.465,0.433,0.382,0.225,15.3,71.2,41.4,58.8,4.9,6.8,12.5,100.0,89.6,107.3,WAS,91,1,0,240.0,240.0,44.0,98.0,44.9,6.0,24.0,25.0,15.0,22.0,68.2,15.0,50.0,65.0,22.0,11.0,4.0,11.0,22.0,109.0,,0.506,0.48,0.245,0.224,28.8,84.7,58.6,50.0,10.8,7.3,9.3,100.0,107.3,89.6,NYK,109,0,2021,2021-02-12,False,25.0,55.0,45.45454545454545,38.0,74.0,51.35135135135135,-10.0,-9.0,-6.7,3.0,10.0,1.500000000000001,-13.0,-19.0,-5.896805896805896,-1.0,-2.0,1.7999999999999905,-6.0,-13.0,-19.0,-2.0,-6.0,1.0,3.0,-4.0,-18.0
12561,240.0,240.0,43.0,83.0,51.8,13.0,35.0,37.1,30.0,33.0,90.9,9.0,36.0,45.0,16.0,3.0,4.0,14.0,29.0,129.0,,0.661,0.596,0.422,0.398,22.5,78.3,52.3,37.2,3.0,6.3,12.6,100.0,127.7,108.9,POR,129,1,0,240.0,240.0,38.0,87.0,43.7,8.0,23.0,34.8,26.0,37.0,70.3,10.0,31.0,41.0,20.0,6.0,3.0,11.0,21.0,110.0,,0.533,0.483,0.264,0.425,21.7,77.5,47.7,52.6,5.9,6.3,9.6,100.0,108.9,127.7,CLE,110,0,2021,2021-02-12,True,30.0,48.0,62.5,30.0,64.0,46.875,5.0,-4.0,8.100000000000001,5.0,12.0,2.300000000000002,0.0,-16.0,15.625,4.0,-4.0,20.60000000000001,-1.0,5.0,4.0,-4.0,-3.0,1.0,3.0,8.0,19.0
12560,240.0,240.0,38.0,87.0,43.7,8.0,23.0,34.8,26.0,37.0,70.3,10.0,31.0,41.0,20.0,6.0,3.0,11.0,21.0,110.0,,0.533,0.483,0.264,0.425,21.7,77.5,47.7,52.6,5.9,6.3,9.6,100.0,108.9,127.7,CLE,110,0,1,240.0,240.0,43.0,83.0,51.8,13.0,35.0,37.1,30.0,33.0,90.9,9.0,36.0,45.0,16.0,3.0,4.0,14.0,29.0,129.0,,0.661,0.596,0.422,0.398,22.5,78.3,52.3,37.2,3.0,6.3,12.6,100.0,127.7,108.9,POR,129,1,2021,2021-02-12,False,30.0,64.0,46.875,30.0,48.0,62.5,-5.0,4.0,-8.100000000000001,-5.0,-12.0,-2.300000000000002,0.0,16.0,-15.625,-4.0,4.0,-20.60000000000001,1.0,-5.0,-4.0,4.0,3.0,-1.0,-3.0,-8.0,-19.0
11147,240.0,240.0,43.0,85.0,50.6,6.0,30.0,20.0,23.0,33.0,69.69999999999999,13.0,34.0,47.0,26.0,9.0,4.0,18.0,16.0,115.0,,0.578,0.541,0.353,0.388,32.5,85.0,58.8,60.5,9.0,7.8,15.3,100.0,115.2,105.2,LAL,115,1,0,240.0,240.0,39.0,80.0,48.8,12.0,29.0,41.4,15.0,19.0,78.9,6.0,27.0,33.0,31.0,9.0,2.0,17.0,25.0,105.0,,0.594,0.563,0.363,0.238,15.0,67.5,41.3,79.5,9.0,3.6,16.1,100.0,105.2,115.2,MEM,105,0,2021,2021-02-12,True,37.0,55.0,67.27272727272727,27.0,51.0,52.94117647058824,4.0,5.0,1.8000000000000016,-6.0,1.0,-21.4,10.0,4.0,14.331550802139038,8.0,14.0,-9.200000000000008,7.0,7.0,14.0,-5.0,0.0,2.0,1.0,-9.0,10.0
11146,240.0,240.0,39.0,80.0,48.8,12.0,29.0,41.4,15.0,19.0,78.9,6.0,27.0,33.0,31.0,9.0,2.0,17.0,25.0,105.0,,0.594,0.563,0.363,0.238,15.0,67.5,41.3,79.5,9.0,3.6,16.1,100.0,105.2,115.2,MEM,105,0,1,240.0,240.0,43.0,85.0,50.6,6.0,30.0,20.0,23.0,33.0,69.69999999999999,13.0,34.0,47.0,26.0,9.0,4.0,18.0,16.0,115.0,,0.578,0.541,0.353,0.388,32.5,85.0,58.8,60.5,9.0,7.8,15.3,100.0,115.2,105.2,LAL,115,1,2021,2021-02-12,False,27.0,51.0,52.94117647058824,37.0,55.0,67.27272727272727,-4.0,-5.0,-1.8000000000000016,6.0,-1.0,21.4,-10.0,-4.0,-14.331550802139038,-8.0,-14.0,9.200000000000008,-7.0,-7.0,-14.0,5.0,0.0,-2.0,-1.0,9.0,-10.0
7265,240.0,240.0,43.0,83.0,51.8,12.0,33.0,36.4,14.0,19.0,73.7,8.0,34.0,42.0,33.0,8.0,1.0,18.0,18.0,112.0,,0.613,0.59,0.398,0.229,20.0,77.3,50.0,76.7,8.1,1.8,16.5,100.0,113.1,124.2,SAC,112,1,0,240.0,240.0,46.0,91.0,50.5,15.0,34.0,44.1,16.0,20.0,80.0,10.0,32.0,42.0,25.0,8.0,2.0,10.0,15.0,123.0,,0.616,0.588,0.374,0.22,22.7,80.0,50.0,54.3,8.1,4.0,9.1,100.0,124.2,113.1,ORL,123,0,2021,2021-02-12,False,31.0,50.0,62.0,31.0,57.0,54.385964912280706,-3.0,-8.0,1.3000000000000012,-3.0,-1.0,-7.700000000000001,0.0,-7.0,7.614035087719295,-2.0,-1.0,-6.300000000000006,-2.0,2.0,0.0,8.0,0.0,-1.0,8.0,3.0,-11.0
7264,240.0,240.0,46.0,91.0,50.5,15.0,34.0,44.1,16.0,20.0,80.0,10.0,32.0,42.0,25.0,8.0,2.0,10.0,15.0,123.0,,0.616,0.588,0.374,0.22,22.7,80.0,50.0,54.3,8.1,4.0,9.1,100.0,124.2,113.1,ORL,123,0,1,240.0,240.0,43.0,83.0,51.8,12.0,33.0,36.4,14.0,19.0,73.7,8.0,34.0,42.0,33.0,8.0,1.0,18.0,18.0,112.0,,0.613,0.59,0.398,0.229,20.0,77.3,50.0,76.7,8.1,1.8,16.5,100.0,113.1,124.2,SAC,112,1,2021,2021-02-12,True,31.0,57.0,54.385964912280706,31.0,50.0,62.0,3.0,8.0,-1.3000000000000012,3.0,1.0,7.700000000000001,0.0,7.0,-7.614035087719295,2.0,1.0,6.300000000000006,2.0,-2.0,0.0,-8.0,0.0,1.0,-8.0,-3.0,11.0
3163,240.0,240.0,43.0,82.0,52.400000000000006,14.0,38.0,36.8,29.0,34.0,85.3,7.0,39.0,46.0,22.0,4.0,5.0,17.0,22.0,129.0,,0.665,0.61,0.463,0.415,20.6,86.7,58.2,51.2,3.8,8.5,14.9,100.0,123.0,109.7,UTA,129,1,0,240.0,240.0,42.0,92.0,45.7,12.0,33.0,36.4,19.0,27.0,70.39999999999999,6.0,27.0,33.0,19.0,8.0,6.0,10.0,28.0,115.0,,0.554,0.522,0.359,0.293,13.3,79.4,41.8,45.2,7.6,13.6,8.8,100.0,109.7,123.0,MIL,115,0,2021,2021-02-12,True,29.0,44.0,65.9090909090909,30.0,59.0,50.84745762711864,1.0,-10.0,6.7,2.0,5.0,0.4000000000000003,-1.0,-15.0,15.061633281972265,10.0,7.0,14.900000000000002,1.0,12.0,13.0,3.0,-4.0,-1.0,7.0,-6.0,14.0
3162,240.0,240.0,42.0,92.0,45.7,12.0,33.0,36.4,19.0,27.0,70.39999999999999,6.0,27.0,33.0,19.0,8.0,6.0,10.0,28.0,115.0,,0.554,0.522,0.359,0.293,13.3,79.4,41.8,45.2,7.6,13.6,8.8,100.0,109.7,123.0,MIL,115,0,1,240.0,240.0,43.0,82.0,52.400000000000006,14.0,38.0,36.8,29.0,34.0,85.3,7.0,39.0,46.0,22.0,4.0,5.0,17.0,22.0,129.0,,0.665,0.61,0.463,0.415,20.6,86.7,58.2,51.2,3.8,8.5,14.9,100.0,123.0,109.7,UTA,129,1,2021,2021-02-12,False,30.0,59.0,50.84745762711864,29.0,44.0,65.9090909090909,-1.0,10.0,-6.7,-2.0,-5.0,-0.4000000000000003,1.0,15.0,-15.061633281972265,-10.0,-7.0,-14.900000000000002,-1.0,-12.0,-13.0,-3.0,4.0,1.0,-7.0,6.0,-14.0
